recId|SeqNumber|seqLength|displayLatitude|displayLongitude
1535|1|1|35.7765|-78.63598
1536|1|1|35.58873|-82.55316
1537|1|1|36.02155|-79.84047
1538|1|1|34.23575|-77.94909
1539|1|1|35.56638|-82.53741
1540|1|1|36.09734|-80.25088
1541|1|1|35.6003|-77.59682
1542|1|1|35.18648|-80.89336
1543|1|1|35.20204|-80.84443
1544|1|1|35.07057|-78.95515
1545|1|1|36.2114653|-81.675115
1546|1|1|35.0577|-78.99635
1547|1|1|35.72908|-81.77943
1548|1|1|35.65649|-78.85474
1549|1|1|35.94409|-79.03962
1550|1|1|35.62273|-80.80144
1551|1|1|35.56204|-78.62231
1552|1|1|35.81042|-78.61792
1553|1|1|36.03323|-80.40918
1554|1|1|35.62208|-82.5537
1555|1|1|35.59172|-82.55529
1556|1|1|35.72155|-81.38727
1557|1|1|46.87887|-102.78574
1558|1|1|46.8755312|-96.787945
1559|1|1|46.88092|-96.78657
1560|1|1|46.85598|-96.85047
1561|1|1|47.89208|-97.06293
1562|1|1|41.069135|-81.5181549
1563|1|1|41.32183|-81.85821
1564|1|1|41.67851|-82.81048
1565|1|1|41.50663|-81.65649
1566|1|1|41.46101|-81.85615
1567|1|1|41.4967|-81.70368
1568|1|1|39.10124|-84.51281
1569|1|1|41.3063|-81.83366
1570|1|1|38.73153|-83.00812
1571|1|1|39.32773|-82.10232
1572|1|1|39.47561|-84.46907
1573|1|1|41.32183|-81.85821
1574|1|1|41.64351|-83.53823
1575|1|1|39.41186|-81.45352
1576|1|1|39.10894|-84.51185
1577|1|1|39.0954009|-84.5182684
1578|1|1|39.14765|-84.47304
1579|1|1|41.8891|-80.80527
1580|1|1|41.13609|-81.55308
1581|1|1|39.94486|-83.01528
1582|1|1|41.596|-82.7256
1583|1|1|39.32773|-82.10232
1584|1|1|39.11417|-84.52146
1585|1|1|39.95102|-82.99824
1586|1|1|41.02483|-81.46773
1587|1|1|41.48399|-81.70559
1588|1|1|41.48443|-81.70433
1589|1|1|39.96972|-83.00408
1590|1|1|41.28412|-81.09706
1591|1|1|39.93848|-82.99736
1592|1|1|41.50388|-82.76887
1593|1|1|41.42643|-81.89414
1594|1|2|40.21536|-83.36925
1594|2|2|40.21554|-83.37106
1595|1|1|39.96557|-83.00142
1596|1|1|41.49392|-81.70182
1597|1|1|41.36691|-81.8529
1598|1|1|39.9504|-83.00401
1599|1|1|39.30366|-84.51696
1600|1|1|41.49951|-81.69936
1601|1|1|41.4643651|-81.5157066
1602|1|1|39.09997|-84.5138
1603|1|1|41.45561|-81.75278
1604|1|1|41.47714|-81.80434
1605|1|1|41.13749|-81.79699
1606|1|1|41.34713|-81.82242
1607|1|1|41.3965|-81.99931
1608|1|1|39.11417|-84.52146
1609|1|3|39.69794|-82.44082
1609|2|3|39.69794|-82.44082
1609|3|3|39.65122|-82.41083
1610|1|1|41.6978|-83.63965
1611|1|1|41.47017|-81.89673
1612|1|1|39.11377|-84.52623
1613|1|1|39.97417|-83.04898
1614|1|1|39.97192|-83.00271
1615|1|1|40.10324|-82.99149
1616|1|1|40.10157|-83.10922
1617|1|1|39.10713|-84.50413
1618|1|1|36.05884|-95.8857
1619|1|1|36.1540664|-95.9175049
1620|1|1|35.30598|-97.42476
1621|1|1|34.92619|-95.72518
1622|1|1|35.1617125|-97.1430292
1623|1|1|35.2203|-97.44395
1624|1|1|36.09579|-95.95661
1625|1|1|35.22084|-97.44447
1626|1|1|35.4386|-97.5209
1627|1|1|35.52323|-97.53126
1628|1|1|35.22018|-97.44422
1629|1|1|36.04738|-95.90075
1630|1|1|35.46726|-97.51099
1631|1|1|35.42038|-97.47822
1632|1|1|35.6412|-97.48786
1633|1|1|36.11493|-95.9761
1634|1|1|42.39226|-122.92503
1635|1|1|44.07874|-124.01179
1636|1|1|45.53506|-122.66975
1637|1|1|45.53506|-122.66975
1638|1|1|43.21142|-123.34252
1639|1|2|44.14009|-123.06894
1639|2|2|44.08288|-123.03973
1640|1|1|45.52273|-122.6782
1641|1|1|44.28518|-121.53491
1642|1|1|44.90407|-123.05137
1643|1|1|45.46114|-122.79378
1644|1|1|45.44316|-122.80318
1645|1|1|44.56259|-123.25967
1646|1|1|45.52274|-122.68478
1647|1|1|45.41851|-117.27126
1648|1|1|46.19016|-123.83141
1649|1|1|44.05448|-123.08985
1650|1|1|45.5613|-122.66187
1651|1|1|42.19758|-122.7144
1652|1|1|45.58865|-122.75164
1653|1|1|44.08288|-123.03973
1654|1|1|42.35631|-122.85922
1655|1|1|42.19846|-122.71543
1656|1|1|44.0601049|-121.3073998
1657|1|1|44.63936|-123.09388
1658|1|1|44.26878|-121.17562
1659|1|1|45.39603|-122.73691
1660|1|1|45.51173|-122.6584
1661|1|1|46.19667|-123.79761
1662|1|1|44.05054|-123.09457
1663|1|1|44.61918|-124.05172
1664|1|1|43.40611|-124.22372
1665|1|1|43.3914551|-124.248885
1666|1|1|45.59192|-122.8725
1667|1|1|45.51793|-122.67477
1668|1|1|45.52282|-122.68369
1669|1|1|45.52684|-122.69835
1670|1|1|45.4373091|-122.5788454
1671|1|1|45.4874|-122.74751
1672|1|1|45.48562|-122.75399
1673|1|1|45.52591|-122.68497
1674|1|1|45.5415|-122.71307
1675|1|1|45.4762|-122.64888
1676|1|1|45.21515|-123.97036
1677|1|1|45.4306417|-122.6037115
1678|1|1|47.51434|-122.3524
1679|1|1|44.56134|-123.26104
1680|1|1|44.63936|-123.09388
1681|1|1|44.0456|-123.09155
1682|1|1|45.46607|-122.74807
1683|1|1|45.44255|-122.58016
1684|1|1|45.5091|-123.09646
1685|1|1|45.53113|-122.82999
1686|1|1|42.18355|-122.687
1687|1|1|44.05964|-123.08492
1688|1|1|44.05685|-123.10987
1689|1|1|45.53429|-122.69846
1690|1|1|45.47518|-122.82653
1691|1|1|45.48983|-122.64934
1692|1|1|45.30314|-121.76624
1693|1|1|45.0691|-122.79962
1694|1|1|45.32825|-118.09445
1695|1|1|45.30314|-121.76624
1696|1|1|45.52619|-122.68811
1697|1|1|42.19375|-121.73703
1698|1|1|45.535|-122.69859
1699|1|1|45.43385|-122.56329
1700|1|1|45.36757|-122.84142
1701|1|1|43.20926|-123.34823
1702|1|1|45.5181951|-122.5628054
1703|1|1|45.34608|-122.65227
1704|1|1|45.35918|-122.60708
1705|1|1|44.56826|-123.27552
1706|1|5|45.53516|-122.6334
1706|2|5|45.53516|-122.6334
1706|3|5|45.53509|-122.66624
1706|4|5|45.53509|-122.66624
1706|5|5|45.53501|-122.64577
1707|1|1|44.05671|-121.31421
1708|1|1|44.04614|-123.08774
1709|1|1|45.52274|-122.68478
1710|1|1|44.56781|-123.2595
1711|1|1|45.52619|-122.68811
1712|1|1|44.94808|-123.03343
1713|1|1|45.55885|-122.64269
1714|1|1|45.5317|-122.66777
1715|1|1|45.51418|-122.68499
1716|1|1|45.5181951|-122.5628054
1717|1|2|45.51244|-122.44202
1717|2|2|45.4537973|-121.1309649
1718|1|1|45.51234|-122.65632
1719|1|1|45.53359|-122.69188
1720|1|1|45.55094|-122.66687
1721|1|2|44.99729|-124.00339
1721|2|2|44.99729|-124.00339
1722|1|1|45.53576|-122.62182
1723|1|1|42.22798|-121.77652
1724|1|1|45.5645|-122.62964
1725|1|1|45.40276|-122.29575
1726|1|1|45.41447|-122.7466
1727|1|1|44.62791|-124.05589
1728|1|1|45.2101|-123.1943
1729|1|1|45.51645|-122.61546
1730|1|1|45.49688|-122.63481
1731|1|2|44.14009|-123.06894
1731|2|2|44.08288|-123.03973
1732|1|1|45.47923|-122.69364
1733|1|1|45.49144|-122.47623
1734|1|1|44.04614|-123.08774
1735|1|1|43.1521011|-123.3775558
1736|1|1|45.48987|-122.64286
1737|1|1|45.51597|-122.65646
1738|1|1|45.51173|-122.62543
1739|1|1|45.21038|-123.18901
1740|1|1|45.4771091|-122.6728518
1741|1|1|45.5094708|-122.6735571
1742|1|1|45.71063|-121.51582
1743|1|1|46.18841|-123.82738
1744|1|1|45.29481|-123.31934
1745|1|1|45.28743|-122.33482
1746|1|1|45.51956|-121.59511
1747|1|1|45.5369|-122.40687
1748|1|1|44.03924|-123.06996
1749|1|1|45.71002|-121.51465
1750|1|1|44.05939|-121.31128
1751|1|1|44.04677|-121.32215
1752|1|1|44.04124|-123.0967
1753|1|1|45.54911|-122.90049
1754|1|1|45.50315|-122.63995
1755|1|1|45.4987307|-122.8076905
1756|1|1|44.90457|-123.01819
1757|1|1|44.04159|-121.33306
1758|1|1|44.25603|-121.16925
1759|1|1|45.86238|-122.79738
1760|1|1|42.18437|-122.66383
1761|1|1|44.63936|-123.09388
1762|1|1|45.53111|-122.68496
1763|1|1|45.51192|-122.62616
1764|1|2|43.11933|-124.41134
1764|2|2|43.1196933|-124.418247
1765|1|1|42.43753|-123.32987
1766|1|1|45.32545|-118.08764
1767|1|1|45.52615|-122.6941
1768|1|1|45.51655|-122.62997
1769|1|1|45.5230915|-122.6825229
1770|1|1|45.53454|-122.65698
1771|1|1|45.61066|-122.68058
1772|1|1|44.07994|-123.06848
1773|1|1|45.89799|-123.96118
1774|1|1|45.70798|-121.5121
1775|1|1|45.4137624|-122.674137
1776|1|1|44.93298|-123.0293
1777|1|1|44.06043|-121.31384
1778|1|1|44.01539|-116.95211
1779|1|1|45.51242|-122.64893
1780|1|1|44.77877|-117.82933
1781|1|1|43.36775|-124.21444
1782|1|1|43.1200074|-124.3779715
1783|1|1|45.51173|-122.62544
1784|1|1|45.51791|-122.68229
1785|1|1|46.19016|-123.83141
1786|1|1|45.54943|-122.67523
1787|1|1|45.54839|-122.61367
1788|1|1|45.59537|-121.16573
1789|1|1|44.08871|-121.28575
1790|1|1|40.461457|-79.9655025
1791|1|1|41.63736|-80.15471
1792|1|1|40.0059857|-75.6942144
1793|1|1|40.073926|-75.4284829
1794|1|1|40.1955628|-76.1467898
1795|1|1|39.9713051|-75.3107261
1796|1|1|40.10889|-75.12271
1797|1|1|40.25684|-76.87332
1798|1|1|39.9485|-75.14347
1799|1|1|40.36522|-74.95385
1800|1|1|40.45852|-79.97551
1801|1|1|41.25511|-75.8591
1802|1|1|40.22638|-76.42912
1803|1|1|41.42757|-78.55341
1804|1|1|40.23992|-76.05981
1805|1|1|40.04862|-76.6867
1806|1|1|41.8821451|-80.0002554
1807|1|2|40.16024|-75.51315
1807|2|2|40.12907|-75.52689
1808|1|1|40.1942459|-75.5337883
1809|1|1|40.80092|-76.86132
1810|1|1|40.08566|-75.39323
1811|1|1|40.40955|-79.91515
1812|1|1|40.4464|-79.76425
1813|1|1|40.30439|-79.54711
1814|1|1|40.01241|-75.10858
1815|1|1|40.19697|-74.92442
1816|1|1|40.33433|-75.9304
1817|1|1|40.34598|-75.03371
1818|1|1|40.46084|-79.96621
1819|1|1|39.95022|-75.16658
1820|1|1|40.45731|-79.99127
1821|1|1|40.80469|-77.88611
1822|1|1|41.06375|-80.05561
1823|1|1|39.95022|-75.16658
1824|1|1|40.3253346|-75.9272911
1825|1|1|40.63467|-75.37969
1826|1|1|40.56537|-75.4768
1827|1|1|40.8029|-80.12659
1828|1|1|40.03993|-75.54297
1829|1|1|39.86206|-75.54366
1830|1|1|40.4310957|-78.4144623
1831|1|1|40.20337|-77.18847
1832|1|1|40.05924|-75.38062
1833|1|1|40.0226489|-75.2190861
1834|1|1|40.02255|-75.21917
1835|1|1|41.25511|-75.8591
1836|1|1|40.3253346|-75.9272911
1837|1|1|40.0438|-76.29837
1838|1|1|40.5161265|-75.7782212
1839|1|1|39.7985|-76.99222
1840|1|1|40.1533747|-79.7434339
1841|1|1|40.31473|-78.93598
1842|1|1|40.04654|-75.40523
1843|1|1|40.4297599|-79.8097043
1844|1|1|40.2088179|-75.2248849
1845|1|1|39.91749|-75.3883
1846|1|1|39.96064|-75.60568
1847|1|1|40.13398|-75.51377
1848|1|1|40.46084|-79.96621
1849|1|1|40.20595|-75.44349
1850|1|1|40.0389893|-75.0905264
1851|1|1|40.4252634|-79.9595216
1852|1|1|40.43851|-79.99734
1853|1|1|40.6847|-80.08643
1854|1|1|39.81485|-76.98559
1855|1|2|40.10593|-75.14734
1855|2|2|40.0968139|-75.1546242
1856|1|1|39.83082|-77.23038
1857|1|1|39.8459|-77.21043
1858|1|1|40.08411|-75.25035
1859|1|1|39.96099|-76.73913
1860|1|1|40.0570969|-75.3940324
1861|1|2|41.12685|-75.36018
1861|2|2|41.11296|-75.38118
1862|1|1|40.45763|-79.97582
1863|1|5|40.22672|-76.86604
1863|2|5|40.6368358|-80.2407702
1863|3|5|40.5836899|-80.2248835
1863|4|5|40.6992033|-80.3011579
1863|5|5|40.7410237|-80.3255399
1864|1|1|42.11118|-80.11297
1865|1|1|40.89568|-77.4792
1866|1|1|40.45546|-79.90417
1867|1|1|40.05912|-75.19043
1868|1|1|40.45348|-80.01833
1869|1|1|40.00526|-75.21915
1870|1|1|39.95573|-75.16978
1871|1|1|39.94773|-75.22269
1872|1|1|40.6829813|-76.1981127
1873|1|1|40.6999782|-76.1761906
1874|1|2|41.4511362|-80.4003818
1874|2|2|41.445214|-80.4174036
1875|1|1|40.279818|-75.2141495
1876|1|1|40.89451|-77.1963
1877|1|1|40.46244|-79.9644
1878|1|1|40.3253678|-75.9274275
1879|1|1|41.24026|-77.0056
1880|1|1|40.34681|-75.03326
1881|1|1|40.11197|-76.50305
1882|1|1|39.97875|-76.65922
1883|1|1|42.12087|-80.08205
1884|1|1|40.08566|-75.39323
1885|1|1|40.00718|-75.55873
1886|1|1|39.94985|-75.16059
1887|1|1|40.62222|-75.3826
1888|1|1|41.23779|-77.00953
1889|1|1|41.05237|-75.32796
1890|1|1|39.9140797|-77.6676346
1891|1|1|39.83489|-77.24481
1892|1|1|40.23835|-76.94607
1893|1|1|40.26579|-76.87551
1894|1|1|39.95952|-75.13943
1895|1|1|40.60132|-75.47402
1896|1|1|41.22215|-77.03709
1897|1|1|41.82555|-71.41395
1898|1|1|41.8224|-71.41676
1899|1|1|41.82035|-71.41739
1900|1|1|41.77884|-71.43525
1901|1|1|41.79268|-71.39172
1902|1|1|41.17318|-71.55841
1903|1|1|41.82533|-71.41411
1904|1|1|41.70477|-71.52322
1905|1|1|42.0045832|-74.0281175
1906|1|1|41.70142|-71.46018
1907|1|1|41.51864|-71.30489
1908|1|1|41.4934883|-71.3041869
1909|1|1|33.99991|-81.03701
1910|1|1|32.78008|-79.92933
1911|1|1|34.68588|-82.81413
1912|1|1|34.7964049|-82.4243585
1913|1|1|32.81577|-79.99309
1914|1|1|32.8127|-79.86557
1915|1|1|32.77848|-79.92726
1916|1|1|34.69015|-82.81159
1917|1|1|34.96915|-81.98365
1918|1|1|34.90615|-82.22235
1919|1|1|33.99909|-81.01164
1920|1|1|32.8013133|-79.9459924
1921|1|1|33.69814|-78.88982
1922|1|1|32.78049|-79.93073
1923|1|2|33.7242729|-78.8460458
1923|2|2|33.6475623|-78.9411398
1924|1|1|34.49979|-82.00721
1925|1|1|33.7148884|-78.8842392
1926|1|1|33.98733|-80.98782
1927|1|1|33.99739|-81.03151
1928|1|2|34.93043|-81.98961
1928|2|2|34.92793|-81.99766
1929|1|1|32.15457|-80.76464
1930|1|1|34.85182|-82.39885
1931|1|1|33.99912|-81.03706
1932|1|1|32.8735|-79.97128
1933|1|1|34.82512|-82.29354
1934|1|1|32.79318|-79.93178
1935|1|1|32.44312|-80.6906
1936|1|1|34.8531|-82.39831
1937|1|1|34.84662|-82.39629
1938|1|1|34.3276668|-79.7545883
1939|1|1|34.8508|-82.39987
1940|1|1|33.56026|-81.72265
1941|1|1|43.5522|-96.72727
1942|1|1|44.4905938|-103.8669152
1943|1|1|44.36619|-100.35486
1944|1|1|43.5504|-96.67992
1945|1|1|43.52148|-96.77128
1946|1|1|44.90292|-97.11411
1947|1|1|44.5176|-103.87055
1948|1|1|44.36619|-100.35486
1949|1|1|44.37377|-103.72508
1950|1|1|42.87008|-97.39503
1951|1|1|44.07893|-103.2204
1952|1|1|35.95783|-83.93522
1953|1|1|35.0360473|-85.3044289
1954|1|1|35.15477|-89.79933
1955|1|2|35.69414|-83.655
1955|2|2|35.85295|-83.56161
1956|1|1|35.7037411|-83.5392651
1957|1|1|35.97481|-83.91459
1958|1|1|35.9411833|-83.978163
1959|1|1|36.16315|-86.77545
1960|1|1|36.1495803|-86.8003759
1961|1|1|35.28289|-86.37564
1962|1|1|35.96571|-83.91811
1963|1|2|35.05903|-85.27766
1963|2|2|35.07609|-85.2574
1964|1|1|35.0442|-85.15941
1965|1|1|35.96571|-83.91811
1966|1|1|36.28603|-82.48166
1967|1|1|35.0459301|-85.3116981
1968|1|1|35.93257|-84.01199
1969|1|1|35.13691|-89.99051
1970|1|1|35.0955388|-89.8085526
1971|1|1|36.1363097|-86.8010829
1972|1|1|35.12504|-90.05951
1973|1|1|36.16315|-86.77545
1974|1|1|36.15198|-86.79889
1975|1|1|35.9411833|-83.978163
1976|1|1|36.52735|-87.35896
1977|1|1|35.05406|-85.31024
1978|1|1|36.16169|-86.77473
1979|1|1|35.0334|-85.16277
1980|1|1|30.26731|-97.74685
1981|1|1|29.7189226|-95.4153031
1982|1|1|30.26209|-97.76118
1983|1|1|32.9857091|-96.8289404
1984|1|1|29.71587|-95.41579
1985|1|1|32.85343|-96.76857
1986|1|1|33.57834|-101.84402
1987|1|1|35.18455|-101.8802
1988|1|1|32.78376|-96.80976
1989|1|1|29.3078618|-94.7947812
1990|1|1|30.27021|-97.74968
1991|1|1|32.99082|-97.51853
1992|1|1|32.8359128|-96.8049151
1993|1|1|33.12096|-96.82278
1994|1|1|29.57623|-98.47725
1995|1|2|29.41193|-97.26133
1995|2|2|29.4824|-97.07832
1996|1|1|32.87759|-96.75234
1997|1|1|29.4406171|-98.4804562
1998|1|1|29.8116368|-95.4675792
1999|1|3|29.77615|-95.32621
1999|2|3|29.77651|-95.30417
1999|3|3|29.77202|-95.34534
2000|1|1|32.78376|-96.80976
2001|1|1|32.79942|-96.80583
2002|1|1|29.73117|-95.48824
2003|1|1|32.95394|-96.84701
2004|1|1|30.11295|-98.41294
2005|1|1|32.73693|-97.32694
2006|1|1|29.57623|-98.47725
2007|1|1|29.4420966|-98.479373
2008|1|1|32.7900768|-97.3483088
2009|1|1|26.10936|-97.16822
2010|1|1|31.8184631|-106.5165468
2011|1|1|30.27646|-97.74638
2012|1|1|30.39065|-97.73754
2013|1|1|32.78375|-96.78711
2014|1|1|32.64157|-97.31995
2015|1|1|32.78353|-96.7842
2016|1|1|30.26714|-97.73828
2017|1|1|30.26759|-97.74299
2018|1|1|30.25434|-97.70557
2019|1|1|29.49777|-98.47948
2020|1|1|29.71991|-98.1473
2021|1|1|30.2668|-97.73865
2022|1|1|29.44847|-98.48805
2023|1|1|31.83609|-106.56186
2024|1|1|31.781|-106.39287
2025|1|1|30.21293|-97.73636
2026|1|1|32.86348|-96.89916
2027|1|1|32.8357|-96.7694
2028|1|1|32.78158|-96.80723
2029|1|7|33.55581|-101.84562
2029|2|7|33.53897|-101.84395
2029|3|7|33.56697|-101.84438
2029|4|7|33.56306|-101.84563
2029|5|7|33.55601|-101.84439
2029|6|7|33.52452|-101.84368
2029|7|7|33.53515|-101.84503
2030|1|1|29.73145|-95.48294
2031|1|1|32.95368|-96.8398
2032|1|1|32.8231|-96.7893
2033|1|1|30.25463|-97.69703
2034|1|1|32.02082|-102.12606
2035|1|1|32.83771|-97.49543
2036|1|1|30.00361|-95.25319
2037|1|1|32.78429|-96.78037
2038|1|1|29.3054236|-94.7967339
2039|1|1|29.44227|-98.48628
2040|1|1|29.54973|-98.57712
2041|1|1|30.2728|-98.86936
2042|1|1|29.70134|-98.12306
2043|1|1|31.40093|-100.08936
2044|1|1|30.35735|-103.66285
2045|1|1|30.31106|-97.74289
2046|1|1|29.78989|-98.72593
2047|1|1|32.9107556|-96.6427749
2048|1|1|32.70755|-97.3878
2049|1|1|27.7983|-97.39303
2050|1|1|30.26638|-97.73976
2051|1|1|32.78296|-96.78599
2052|1|1|30.24252|-97.81986
2053|1|1|30.33303|-97.66861
2054|1|1|29.883|-97.93974
2055|1|1|30.6013|-96.30357
2056|1|1|32.7897526|-96.8040323
2057|1|1|30.6191|-96.32136
2058|1|1|29.545|-95.13244
2059|1|1|31.55435|-97.1303
2060|1|1|29.4633729|-98.4654291
2061|1|1|29.4098|-98.49538
2062|1|1|30.29138|-97.76623
2063|1|1|30.26606|-97.74461
2064|1|1|32.75289|-97.06667
2065|1|1|32.95541|-97.04633
2066|1|1|29.55498|-95.01984
2067|1|2|29.71945|-95.4163
2067|2|2|29.71945|-95.4163
2068|1|1|30.2668|-97.73865
2069|1|1|29.77308|-95.26925
2070|1|1|40.6418|-111.49448
2071|1|1|40.73238|-111.89923
2072|1|1|40.73238|-111.89923
2073|1|1|40.6436547|-111.4968006
2074|1|1|40.73275|-111.95398
2075|1|1|40.5605361|-112.296775
2076|1|1|40.7624|-111.89568
2077|1|1|40.6418|-111.49448
2078|1|1|40.7624|-111.89568
2079|1|1|41.18493|-111.98681
2080|1|1|41.08344|-111.97902
2081|1|1|41.22056|-111.97455
2082|1|1|40.76365|-111.8971
2083|1|1|39.62509|-110.84243
2084|1|1|41.23088|-111.97602
2085|1|1|38.5627|-109.54968
2086|1|1|40.6219|-111.86693
2087|1|1|38.57234|-109.55054
2088|1|1|41.23088|-111.97602
2089|1|1|40.7583377|-111.8712049
2090|1|1|40.6206|-111.88822
2091|1|1|44.47725|-73.21436
2092|1|1|43.78725|-72.52357
2093|1|1|44.5312459|-72.0490211
2094|1|1|44.47693|-73.21135
2095|1|1|44.47593|-73.21277
2096|1|1|44.47382|-72.71397
2097|1|1|44.5698934|-72.6017221
2098|1|1|44.8131011|-73.0828251
2099|1|1|44.02941|-73.1724
2100|1|1|43.71506|-72.3091
2101|1|1|43.5936061|-72.666036
2102|1|1|42.85156|-72.56008
2103|1|1|42.7904456|-72.8510174
2104|1|1|44.42898|-73.21346
2105|1|1|42.87839|-73.19637
2106|1|1|43.60033|-72.74945
2107|1|1|44.11354|-72.85575
2108|1|1|42.85132|-72.55773
2109|1|1|44.50182|-72.01409
2110|1|1|43.51197|-72.40137
2111|1|1|44.2502853|-72.5593633
2112|1|1|43.647908|-72.3185853
2113|1|1|44.64372|-72.68836
2114|1|1|44.13293|-73.07823
2115|1|1|43.39617|-72.70238
2116|1|1|42.88074|-73.19721
2117|1|1|44.47646|-73.21428
2118|1|1|44.3372|-72.75597
2119|1|1|38.80506|-77.04613
2120|1|1|39.11265|-77.55411
2121|1|1|38.86662|-77.22836
2122|1|1|39.03356|-77.40995
2123|1|1|38.82924|-77.43916
2124|1|1|36.87099|-76.28977
2125|1|1|38.06928|-78.68617
2126|1|2|38.02933|-78.48268
2126|2|2|38.0291791|-78.482001
2127|1|1|36.90524|-80.21851
2128|1|1|38.80413|-77.1322
2129|1|1|37.09993|-76.39446
2130|1|1|37.52798|-77.42156
2131|1|1|38.87962|-77.1109
2132|1|1|37.25251|-79.95061
2133|1|1|37.53562|-77.43382
2134|1|1|37.53562|-77.43382
2135|1|1|38.16162|-79.0789
2136|1|1|38.8920119|-77.4362945
2137|1|1|39.18547|-78.16211
2138|1|1|37.13565|-76.51709
2139|1|1|37.71164|-76.3796
2140|1|1|38.03778|-78.49052
2141|1|1|37.52677|-77.44297
2142|1|1|37.57679|-77.4824
2143|1|1|37.51185|-77.61198
2144|1|2|38.82898|-77.07401
2144|2|2|38.78975|-77.07966
2145|1|1|38.76612|-78.10103
2146|1|1|36.84322|-76.13459
2147|1|1|38.9281|-77.1986
2148|1|1|37.50717|-77.61852
2149|1|1|38.35735|-78.67991
2150|1|1|37.53424|-77.42655
2151|1|1|38.84116|-77.08693
2152|1|1|38.44995|-78.87009
2153|1|1|38.88643|-77.0953
2154|1|1|38.03176|-78.48995
2155|1|1|38.27996|-77.44844
2156|1|1|37.1351|-80.40761
2157|1|1|37.2816972|-77.2947667
2158|1|1|38.89216|-77.08207
2159|1|1|37.23789|-76.65353
2160|1|1|38.06752|-78.48597
2161|1|1|36.83483|-76.30444
2162|1|1|45.69216|-121.88411
2163|1|1|46.13779|-122.9345
2164|1|1|47.85604|-121.971
2165|1|1|47.85604|-121.971
2166|1|1|47.59201|-122.33482
2167|1|1|47.76557|-122.61813
2168|1|1|47.24375|-122.43687
2169|1|1|46.9967641|-120.5588787
2170|1|1|47.20304|-122.22019
2171|1|1|47.65726|-117.41228
2172|1|1|47.62881|-122.33175
2173|1|1|47.65517|-117.42481
2174|1|1|47.52872|-121.82411
2175|1|1|46.32849|-120.00821
2176|1|1|48.17247|-122.20637
2177|1|1|48.41922|-122.33537
2178|1|1|47.61424|-122.32761
2179|1|1|31.20764|-88.40427
2180|1|1|47.5342449|-122.3261337
2181|1|1|47.99748|-122.2141
2182|1|1|47.57681|-122.37214
2183|1|1|48.5351714|-123.0146664
2184|1|2|47.223|-120.99369
2184|2|2|47.22337|-120.99336
2185|1|2|47.52999|-122.03712
2185|2|2|47.5299851|-122.0357927
2186|1|1|47.5051868|-118.9777955
2187|1|1|47.3195914|-122.2114844
2188|1|1|47.82047|-122.28752
2189|1|1|47.59945|-122.33253
2190|1|1|47.61517|-122.19808
2191|1|1|47.60919|-122.33454
2192|1|1|47.65088|-122.3541
2193|1|1|47.73356|-122.14822
2194|1|1|46.6653|-122.9696
2195|1|4|34.00433|-81.0328768
2195|2|4|46.23277|-119.22325
2195|3|4|46.23066|-119.22343
2195|4|4|46.23153|-119.22353
2196|1|1|47.16618|-122.51496
2197|1|1|47.27971|-122.47489
2198|1|1|47.66109|-117.41413
2199|1|1|47.66415|-122.2979
2200|1|1|47.15988|-122.29234
2201|1|1|47.21144|-122.48465
2202|1|1|47.16602|-122.5152
2203|1|1|47.06217|-122.76871
2204|1|1|47.38526|-122.23494
2205|1|1|47.7084651|-122.3284096
2206|1|1|47.57655|-122.32044
2207|1|1|46.00557|-122.8465
2208|1|1|47.59201|-122.33482
2209|1|1|47.59201|-122.33486
2210|1|1|47.19162|-122.28795
2211|1|1|48.1074|-122.78098
2212|1|1|48.12044|-123.43465
2213|1|1|47.60259|-122.28439
2214|1|1|47.60828|-122.3404
2215|1|1|47.60821|-122.33971
2216|1|1|48.1180622|-123.4321153
2217|1|1|47.5050159|-122.290258
2218|1|1|48.7786751|-122.4788625
2219|1|1|46.55559|-122.70345
2220|1|1|46.7166|-122.95382
2221|1|1|46.98541|-122.91222
2222|1|1|47.66214|-117.39487
2223|1|1|48.9207|-117.79521
2224|1|1|48.8906|-122.1513
2225|1|1|47.00831|-122.2176
2226|1|1|47.60358|-122.32945
2227|1|1|46.06941|-118.3348
2228|1|1|48.36506|-120.1205
2229|1|1|47.65169|-122.35031
2230|1|1|47.04521|-122.901
2231|1|1|47.61424|-122.32761
2232|1|1|47.6257|-122.35213
2233|1|1|45.615453|-122.65319
2234|1|1|46.7166|-122.95382
2235|1|1|47.87722|-122.21216
2236|1|1|47.87722|-122.21216
2237|1|1|45.63665|-122.50733
2238|1|1|48.123576|-123.5709498
2239|1|1|47.6639|-122.37703
2240|1|1|47.66342|-122.10188
2241|1|1|47.59485|-120.66356
2242|1|1|47.9081|-122.22171
2243|1|1|48.39177|-122.4956
2244|1|1|47.17578|-122.1637
2245|1|1|47.58146|-122.32901
2246|1|1|47.52999|-122.03712
2247|1|1|47.0006256|-120.5646691
2248|1|1|46.22994|-119.0908
2249|1|1|46.21075|-119.11973
2250|1|1|47.80371|-122.57332
2251|1|1|46.9664|-123.78473
2252|1|1|47.65293|-122.69057
2253|1|1|45.68404|-122.66052
2254|1|1|46.00557|-122.8465
2255|1|1|47.59201|-122.33486
2256|1|1|47.24375|-122.43687
2257|1|1|47.67691|-117.3259
2258|1|1|47.65922|-122.3656
